"experiment","minutes_watched"
"B","66.49"
"B","154.2"
"B","117.48"
"B","129.37"
"B","169.88"
"B","185.44"
"B","166.19"
"B","175.6"
"B","189.18"
"B","118.2"
"B","170.1"
"B","207.88"
"B","64.71"
"B","145.25"
"B","101.57"
"B","93.09"
"B","95.75"
"B","125.98"
"B","54.05"
"B","127.89"
"B","138.21"
"B","55.33"
"B","143.05"
"B","64.07"
"B","95.37"
"B","134.07"
"B","139.62"
"B","149.11"
"B","183.53"
"B","127.84"
"B","232.55"
"B","120.46"
"B","146.13"
"B","49.34"
"B","125.89"
"B","78.07"
"B","87.12"
"B","170.17"
"B","92.74"
"B","203.04"
"B","71.09"
"B","82.97"
"B","28.87"
"B","161.32"
"B","94.63"
"B","158.25"
"B","80.59"
"B","167.97"
"B","134.31"
"B","134.81"
"B","108.81"
"B","125.42"
"B","96.2"
"B","139.85"
"B","161.27"
"B","120.98"
"B","118.94"
"B","156.45"
"B","104.42"
"B","115.98"
"B","71.22"
"B","83.89"
"B","97.6"
"B","83.47"
"B","115.1"
"B","128.95"
"B","120.36"
"B","117.33"
"B","99.22"
"B","119.55"
"B","112.53"
"B","120.72"
"B","180.59"
"B","129.24"
"B","136.3"
"B","163.46"
"B","144.52"
"B","147.59"
"B","151.65"
"B","138.52"
"B","166.26"
"B","61.97"
"B","136.38"
"B","126.94"
"B","116.57"
"B","90.34"
"B","104.79"
"B","52.86"
"B","103.37"
"B","41.63"
"B","141.56"
"B","160.82"
"B","37.59"
"B","103.97"
"B","174.33"
"B","125.54"
"B","133.16"
"B","90.41"
"B","117.82"
"B","199.83"
"B","70.17"
"B","99.42"
"B","68.62"
"B","106.3"
"B","97.12"
"B","165.91"
"B","39.11"
"B","127.21"
"B","142.47"
"B","106.83"
"B","146.25"
"B","71.42"
"B","135.66"
"B","116.49"
"B","66.15"
"B","150.61"
"B","114.63"
"B","0"
"B","115.32"
"B","67.26"
"B","54.31"
"B","74.46"
"B","109.49"
"B","30.1"
"B","156.03"
"B","95.04"
"B","115.64"
"B","144.83"
"B","116.73"
"B","133.64"
"B","96.35"
"B","82.28"
"B","52.79"
"B","131.16"
"B","45.53"
"B","70.69"
"B","91.13"
"B","145.65"
"B","102.57"
"B","101.4"
"B","124.46"
"B","129.2"
"B","100.46"
"B","163.35"
"B","85.41"
"B","105.46"
"B","108.88"
"B","54.04"
"B","140.37"
"B","159.73"
"B","216.22"
"B","132.47"
"B","178.57"
"B","116.18"
"B","162.73"
"B","89.42"
"B","41.29"
"B","139.27"
"B","101.67"
"B","108.46"
"B","61.23"
"B","142.75"
"B","152.27"
"B","96.58"
"B","134.96"
"B","115.31"
"B","109.72"
"B","99.36"
"B","134.14"
"B","94.13"
"B","37.09"
"B","78.58"
"B","110.11"
"B","184.18"
"B","76.55"
"B","93.14"
"B","189.65"
"B","112.89"
"B","126.55"
"B","110.25"
"B","88.68"
"B","0"
"B","119.27"
"B","36.54"
"B","63.49"
"B","31.75"
"B","167.13"
"B","86.52"
"B","87.66"
"B","91.17"
"B","92.17"
"B","160.84"
"B","112.81"
"B","144.22"
"B","46.8"
"B","134.01"
"B","131.15"
"B","44.8"
"B","92.33"
"B","130.24"
"B","103.98"
"B","117.31"
"B","55.6"
"B","153.44"
"B","75.57"
"B","183.61"
"B","130.85"
"B","122.94"
"B","138.26"
"B","144.93"
"B","55.12"
"B","155.17"
"B","162.25"
"B","128.81"
"B","117.25"
"B","157.34"
"B","135.73"
"B","94.84"
"B","64.59"
"B","88.08"
"B","148.13"
"B","134.46"
"B","79.5"
"B","80.16"
"B","210.58"
"B","100.01"
"B","213.93"
"B","195.09"
"B","90.96"
"B","144.06"
"B","107.52"
"B","105.09"
"B","176.91"
"B","77.65"
"B","118.83"
"B","200.66"
"B","161.67"
"B","121.58"
"B","141.57"
"B","70.44"
"B","56.83"
"B","118.08"
"B","123.5"
"B","183.17"
"B","103.17"
"B","77.3"
"B","64.73"
"B","75.86"
"B","206.17"
"B","171.7"
"B","130.88"
"B","120.14"
"B","76.22"
"B","113.56"
"B","85.41"
"B","158.21"
"B","83.16"
"B","130.9"
"B","187.23"
"B","124.12"
"B","87.67"
"B","62.07"
"B","68.86"
"B","112.52"
"B","92.78"
"B","152.02"
"B","157.95"
"B","168.8"
"B","107.46"
"B","126.87"
"B","77.85"
"B","87.82"
"B","92.62"
"B","105.29"
"B","107.51"
"B","101.41"
"B","100.67"
"B","27.27"
"B","99.18"
"B","174.01"
"B","83.75"
"B","50.6"
"B","78.05"
"B","119.52"
"B","59.53"
"B","123.01"
"B","53.17"
"B","101.3"
"B","68.42"
"B","65.87"
"B","88.13"
"B","104.2"
"B","165.31"
"B","81.06"
"B","35.94"
"B","91.81"
"B","85.97"
"B","56.31"
"B","96.35"
"B","76.61"
"B","104.16"
"B","116.87"
"B","50.81"
"B","99.28"
"B","112.35"
"B","97.23"
"B","113.3"
"B","21.97"
"B","106.63"
"B","132.51"
"B","116.68"
"B","137.34"
"B","100.42"
"B","141.09"
"B","139.09"
"B","88.91"
"B","150.31"
"B","75"
"B","149.13"
"B","61.35"
"B","131.61"
"B","128.26"
"B","64.83"
"B","89.24"
"B","55.52"
"B","70.32"
"B","118.67"
"B","119.07"
"B","45.78"
"B","96.7"
"B","65.49"
"B","163.55"
"B","131.1"
"B","12.18"
"B","96.99"
"B","39.86"
"B","56.62"
"B","76.2"
"B","169.3"
"B","137.53"
"B","49.62"
"B","76.15"
"B","133.49"
"B","104.32"
"B","125.97"
"B","129.09"
"B","89.28"
"B","116.81"
"B","75.54"
"B","96.25"
"B","147.19"
"B","180.65"
"B","89.49"
"B","162.51"
"B","118.53"
"B","133.23"
"B","127.48"
"B","156.09"
"B","159.82"
"B","111.13"
"B","114.21"
"B","112.62"
"B","122.45"
"B","90.88"
"B","137.82"
"B","78.73"
"B","119.94"
"B","112.91"
"B","40.27"
"B","116.49"
"B","83.32"
"B","107.14"
"B","127.26"
"B","77.23"
"B","55.51"
"B","146.63"
"B","94.07"
"B","92.23"
"B","122.33"
"B","120.34"
"B","127.94"
"B","74.91"
"B","111.82"
"B","171.02"
"B","63.45"
"B","130.26"
"B","139.55"
"B","126.13"
"B","156.23"
"B","76.27"
"B","216.13"
"B","98.79"
"B","82.71"
"B","103.11"
"B","65.01"
"B","176.33"
"B","77.11"
"B","72.69"
"B","108.75"
"B","137.03"
"B","152.44"
"B","117.1"
"B","39.96"
"B","5.93"
"B","75.61"
"B","150.69"
"B","169.97"
"B","77.24"
"B","102.19"
"B","80.67"
"B","161.65"
"B","87.28"
"B","98.76"
"B","65.7"
"B","72.85"
"B","108.87"
"B","29.45"
"B","155.17"
"B","175.23"
"B","119.94"
"B","76.94"
"B","159.64"
"B","182.08"
"B","113.78"
"B","81.6"
"B","131.29"
"B","72.04"
"B","64.77"
"B","118.35"
"B","54.25"
"B","68.14"
"B","82.99"
"B","102.93"
"B","84.65"
"B","178.05"
"B","107.91"
"B","50.16"
"B","134.82"
"B","132.34"
"B","95.52"
"B","93.21"
"B","127.27"
"B","110.14"
"B","101.38"
"B","105.64"
"B","137.45"
"B","0"
"B","102.94"
"B","184.47"
"B","84.69"
"B","134.28"
"B","40.56"
"B","104.99"
"B","162.21"
"B","184.98"
"B","118.04"
"B","149.18"
"B","138.45"
"B","137.89"
"B","141.19"
"B","88.67"
"B","60.54"
"B","102.27"
"B","66.98"
"B","91.3"
"B","133.08"
"B","130.15"
"B","135.5"
"B","92.95"
"B","80.43"
"B","153.19"
"B","118.19"
"B","72.72"
"B","47.29"
"B","135.91"
"B","102.31"
"B","141.52"
"B","96.14"
"B","110.35"
"B","138"
"B","80.37"
"B","113.63"
"B","66.52"
"B","96.85"
"B","52.86"
"B","83.24"
"B","121.07"
"B","106.38"
"B","187.22"
"B","140.13"
"B","103.61"
"B","98.41"
"B","54.43"
"B","132.95"
"B","76.67"
"B","74.96"
"B","94.63"
"B","129.13"
"B","107.8"
"B","90.65"
"B","17.96"
"B","79.87"
"B","77.21"
"B","87.59"
"B","88.03"
"B","108.97"
"B","175.72"
"B","106.61"
"B","73.04"
"B","45.68"
"B","161.32"
"B","85.36"
"B","185.41"
"B","122.88"
"B","98.61"
"B","139.79"
"B","116.52"
"B","100.3"
"B","104.34"
"B","55.1"
"B","47.13"
"B","144.71"
"B","105.45"
"B","93.22"
"B","138.22"
"B","104.76"
"B","128.76"
"B","132.45"
"B","101.64"
"B","69.33"
"B","93.71"
"B","103.55"
"B","96.72"
"B","190.26"
"B","123.67"
"B","135.48"
"B","123.21"
"B","107.09"
"B","95.19"
"B","143.25"
"B","194.46"
"B","109.68"
"B","134.08"
"B","56.84"
"B","80.71"
"B","73.65"
"B","116.62"
"B","149.01"
"B","113.67"
"B","22.94"
"B","73.6"
"B","48.68"
"B","170.32"
"B","70.91"
"B","149.88"
"B","129.94"
"B","91.89"
"B","160"
"B","128.1"
"B","87.62"
"B","138.82"
"B","144.2"
"B","128.2"
"B","107.99"
"B","96.19"
"B","160.75"
"B","155.34"
"B","162.02"
"B","170.64"
"B","129.46"
"B","68.73"
"B","84.57"
"B","120.57"
"B","107.1"
"B","48.7"
"B","166.3"
"B","132.69"
"B","131.48"
"B","73.79"
"B","124.17"
"B","134.8"
"B","107.01"
"B","163.69"
"B","95.85"
"B","152.1"
"B","97.44"
"B","63.99"
"B","38.81"
"B","108.58"
"B","169.82"
"B","62.73"
"B","65.31"
"B","78.75"
"B","119.67"
"B","171.36"
"B","179.96"
"B","33.59"
"B","135.23"
"B","148.17"
"B","123.95"
"B","127.02"
"B","142.18"
"B","44.02"
"B","121.64"
"B","93.06"
"B","159.29"
"B","111.18"
"B","192.75"
"B","95.84"
"B","117.98"
"B","178.5"
"B","162.02"
"B","121.56"
"B","83.61"
"B","130.52"
"B","102.11"
"B","69.76"
"B","103.72"
"B","110.05"
"B","94.29"
"B","72.75"
"B","138.52"
"B","85.11"
"B","36.04"
"B","128.64"
"B","210.57"
"B","84.26"
"B","91.89"
"B","136.14"
"B","98.11"
"B","75.43"
"B","151.4"
"B","147.9"
"B","159.53"
"B","109.31"
"B","66.9"
"B","93.63"
"B","143.01"
"B","149.14"
"B","73.85"
"B","139.96"
"B","131.84"
"B","101.08"
"B","106.08"
"B","110.26"
"B","178.63"
"B","139.92"
"B","0"
"B","107.82"
"B","77.09"
"B","73.42"
"B","70.39"
"B","155.64"
"B","78.4"
"B","126.65"
"B","172.38"
"B","155.8"
"B","84.29"
"B","103.14"
"B","110.47"
"B","153.53"
"B","106.57"
"B","128.5"
"B","131.12"
"B","76.85"
"B","92.94"
"B","98.38"
"B","180.38"
"B","108.27"
"B","117.95"
"B","101.1"
"B","133.58"
"B","99.46"
"B","134.01"
"B","31.99"
"B","175.07"
"B","63.14"
"B","69.23"
"B","149.52"
"B","182.36"
"B","100.95"
"B","176.05"
"B","40.82"
"B","114.02"
"B","32.46"
"B","31.3"
"B","144.02"
"B","44.96"
"B","104.46"
"B","137.59"
"B","95.83"
"B","37.34"
"B","57.04"
"B","143.1"
"B","63.97"
"B","21.04"
"B","68"
"B","74.82"
"B","86.96"
"B","52.26"
"B","120.9"
"B","122.88"
"B","121.64"
"B","90.02"
"B","58.57"
"B","42.96"
"B","173.61"
"B","162.64"
"B","49.82"
"B","158.5"
"B","102.27"
"B","110.84"
"B","213.48"
"B","126.08"
"B","150.22"
"B","100.46"
"B","125.57"
"B","183.04"
"B","137.99"
"B","217.76"
"B","116.51"
"B","104.27"
"B","117.93"
"B","172.63"
"B","141.16"
"B","96"
"B","58.05"
"B","98.46"
"B","161.39"
"B","5.85"
"B","26.71"
"B","89.83"
"B","91.39"
"B","59.41"
"B","110.16"
"B","86.56"
"B","96.55"
"B","160.41"
"B","94.61"
"B","134.99"
"B","146.8"
"B","141.99"
"B","109.51"
"B","109.81"
"B","109.56"
"B","164.37"
"B","87.83"
"B","24.81"
"B","81.67"
"B","110.84"
"B","101.89"
"B","196.29"
"B","94.19"
"B","117.15"
"B","134.66"
"B","107.19"
"B","108.33"
"B","99.58"
"B","132.97"
"B","147.89"
"B","138.53"
"B","98.18"
"B","147.36"
"B","89.96"
"B","74.17"
"B","136.72"
"B","111.93"
"B","161.3"
"B","110.99"
"B","85.37"
"B","65.22"
"B","89.14"
"B","128.39"
"B","75.77"
"B","64.85"
"B","165.56"
"B","98.09"
"B","90.38"
"B","134.13"
"B","114.83"
"B","113.55"
"B","202.33"
"B","85.4"
"B","120.38"
"B","134.24"
"B","193.57"
"B","89.98"
"B","97.39"
"B","110.53"
"B","175.73"
"B","103.62"
"B","124.56"
"B","135.61"
"B","152.75"
"B","116.45"
"B","145.36"
"B","82.63"
"B","73.36"
"B","58.03"
"B","105.8"
"B","100.38"
"B","117.81"
"B","107.38"
"B","97.18"
"B","135.88"
"B","107.32"
"B","72.54"
"B","130.96"
"B","126.57"
"B","170.54"
"B","130.91"
"B","90.89"
"B","61.98"
"B","62.4"
"B","59.66"
"B","133.27"
"B","88.59"
"B","129.14"
"B","113.04"
"B","95.81"
"B","112.36"
"B","193.75"
"B","46.23"
"B","91.49"
"B","119.47"
"B","96.02"
"B","153.18"
"B","125.47"
"B","102.07"
"B","122.58"
"B","62.44"
"B","95.36"
"B","59.13"
"B","150.56"
"B","118.85"
"B","100.5"
"B","81.64"
"B","131.02"
"B","34.09"
"B","112.72"
"B","128.79"
"B","112.98"
"B","163.53"
"B","55.15"
"B","88.46"
"B","99.25"
"B","157.8"
"B","138.41"
"B","129.38"
"B","90.73"
"B","71.15"
"B","158.96"
"B","141.91"
"B","207.86"
"B","79.87"
"B","87.28"
"B","103.93"
"B","76.41"
"B","51.81"
"B","128.35"
"B","127.32"
"B","73.9"
"B","154.97"
"B","145"
"B","228.22"
"B","116.59"
"B","102.02"
"B","140.45"
"B","90.95"
"B","112.86"
"B","168.52"
"B","178.23"
"B","150.55"
"B","167.39"
"B","115.34"
"B","84.48"
"B","125.02"
"B","108.06"
"B","142.08"
"B","101.84"
"B","68.14"
"B","76.28"
"B","125.4"
"B","151.81"
"B","80.4"
"B","135.37"
"B","87.88"
"B","85.8"
"B","107.71"
"B","96.59"
"B","86.46"
"B","120.02"
"B","72.57"
"B","68.54"
"B","64.51"
"B","54.1"
"B","154.36"
"B","103.27"
"B","106.33"
"B","102.08"
"B","140.37"
"B","91.25"
"B","134.5"
"B","137.08"
"B","83.27"
"B","118.47"
"B","104.04"
"B","102.95"
"B","92.9"
"B","66.83"
"B","127.54"
"B","125.1"
"B","64.91"
"B","81.67"
"B","175.89"
"B","159.47"
"B","94.91"
"B","129.66"
"B","117.39"
"B","58.99"
"B","142.56"
"B","123.63"
"B","104.66"
"B","179.84"
"B","149.12"
"B","119.31"
"B","148.56"
"B","144.19"
"B","112.98"
"B","153.51"
"B","123.46"
"B","56.23"
"B","167.64"
"B","134.54"
"B","106.99"
"B","157.39"
"B","177.26"
"B","91.75"
"B","94.85"
"B","66.8"
"B","122.31"
"B","132.28"
"B","129.51"
"B","104.24"
"B","94.28"
"B","88.33"
"B","91.45"
"B","119.52"
"B","109.97"
"B","43.6"
"B","137.9"
"B","145.93"
"B","102.34"
"B","106.12"
"B","48.97"
"B","160.86"
"B","91.62"
"B","98.41"
"B","92.15"
"B","110.79"
"B","46.66"
"B","82.18"
"B","100.31"
"B","126.07"
"B","128.42"
"B","192.07"
"B","28.34"
"B","117.4"
"B","117.48"
"B","65.42"
"B","101.12"
"B","56.78"
"B","147.2"
"B","125.03"
"B","138.8"
"B","142.14"
"B","122.89"
"B","130.67"
"B","88.48"
"B","82.38"
"B","101.88"
"B","95.65"
"B","95.95"
"B","133.86"
"B","78.64"
"B","114.52"
"B","118.3"
"B","118.08"
"B","156.77"
"B","108.48"
"B","155.68"
"B","116.87"
"B","121.45"
"B","75.83"
"B","99.26"
"B","125.13"
"B","179.66"
"B","154.85"
"B","114.68"
"B","99.16"
"B","143.62"
"B","132.13"
"B","116.42"
"B","106.86"
"B","104.18"
"B","54.48"
"B","76.53"
"B","0"
"B","134.94"
"B","111.04"
"B","129.92"
"B","52.1"
"B","52.61"
"B","164.06"
"B","123.79"
"B","83.16"
"B","116.62"
"B","175.38"
"B","99.43"
"B","111.82"
"B","155.58"
"B","84.03"
"B","89.96"
"B","110.99"
"B","98.42"
"B","186.44"
"B","132.09"
"B","133.82"
"B","134.81"
"B","135.91"
"B","88.36"
"B","139.4"
"B","76.51"
"B","156.42"
"B","11.41"
"B","114.94"
"B","95.51"
"B","122.94"
"B","99.36"
"B","32.49"
"B","146.33"
"B","122.87"
"B","107.98"
"B","62.24"
"B","176.19"
"B","61.83"
"B","40.74"
"B","154"
"B","89.79"
"B","59.03"
"B","132.9"
"B","64.89"
"B","135.91"
"B","55.17"
"B","121.47"
"B","0"
"B","101.16"
"B","154.96"
"B","103.31"
"B","90.71"
"B","88.45"
"B","89.46"
"B","156.65"
"B","123.21"
"B","126.86"
"B","81.69"
"B","187.11"
"B","120.08"
"B","77.86"
"B","105"
"B","90.7"
"B","92.86"
"B","122.57"
"B","175.49"
"B","127.09"
"B","61.02"
"B","73.05"
"B","9.4"
"B","52.85"
"B","97.31"
"B","123.57"
"B","115.56"
"B","32.66"
"B","175.32"
"B","118.33"
"B","150.82"
"B","66.73"
"B","121"
"B","80.14"
"B","75.52"
"B","133.06"
"B","107.24"
"B","84.66"
"B","129.07"
"B","157.16"
"B","141.79"
"B","39.49"
"B","118.36"
"B","96.17"
"B","88.54"
"B","26.74"
"B","132.43"
"B","60.77"
"B","145.31"
"B","70.5"
"B","97.57"
"B","181.82"
"B","83.3"
"B","36.44"
"B","61.87"
"B","110.18"
"B","155.8"
"B","46.53"
"B","168.44"
"B","185.96"
"B","79.02"
"B","181.67"
"B","56.95"
"B","39.48"
"B","98.75"
"B","116.52"
"B","31.02"
"B","190.85"
"B","149.35"
"B","99.98"
"B","126.21"
"B","80.66"
"B","146.14"
"B","70.22"
"B","114.68"
"B","114.01"
"B","82.17"
"B","158.56"
"B","150.7"
"B","104.12"
"B","145.54"
"B","137.7"
"B","88.35"
"B","151.62"
"B","130.94"
"B","83.05"
"B","110.76"
"B","60.4"
"B","78.43"
"B","108.55"
"B","85.6"
"B","115.71"
"B","105.39"
"B","134.12"
"B","113.34"
"B","99.4"
"B","110.47"
"B","159.97"
"B","103.93"
"B","119.91"
"B","74.38"
"B","124.12"
"B","107.25"
"B","107.27"
"B","94.92"
"B","135.34"
"B","137.67"
"B","208.56"
"B","50.76"
"B","132.25"
"B","139.66"
"B","245.11"
"B","82.53"
"B","66.22"
"B","93.16"
"B","93.74"
"B","7.08"
"B","47.83"
"B","139.73"
"B","170.98"
"B","149.47"
"B","28.01"
"B","113.2"
"B","177.64"
"B","104.4"
"B","96.17"
"B","180.46"
"B","119.13"
"B","121.65"
"B","86.37"
"B","74.65"
"B","132.4"
"B","109.62"
"B","100.07"
"B","0"
"B","55.99"
"B","139.05"
"B","1.78"
"B","79.89"
"B","110.12"
"B","0"
"B","84.46"
"B","99.65"
"B","182.46"
"B","109.57"
"B","158.89"
"B","67.66"
"B","178.11"
"B","171"
"B","149.19"
"B","89.14"
"B","103.76"
"B","144.57"
"B","140.55"
"B","96.02"
"B","140.89"
"B","95.03"
"B","80.48"
"B","115.92"
"B","129.36"
"B","145.27"
"B","148.05"
"B","146.9"
"B","106.99"
"B","114.14"
"B","63.84"
"B","138.18"
"B","165.12"
"B","128.42"
"B","171.9"
"B","139.59"
"B","134.32"
"B","105.7"
"B","122.83"
"B","139.67"
"B","131.46"
"B","116.82"
"B","48.64"
"B","94.77"
"B","119.88"
"B","172.47"
"B","73.61"
"B","7.22"
"B","89.08"
"B","133.24"
"B","159.95"
"B","64.47"
"B","127.03"
"B","118.15"
"B","130.84"
"B","82.04"
"B","63.21"
"B","154.43"
"B","53.07"
"B","175.86"
"B","96.63"
"B","52.54"
"B","177.14"
"B","117.77"
"B","90.18"
"B","120.46"
"B","132.2"
"B","184.61"
"B","125.79"
"B","165.38"
"B","40.21"
"B","136.91"
"B","124.18"
"B","105.78"
"B","89.83"
"B","81.1"
"B","62.33"
"B","59.93"
"B","119.07"
"B","120.79"
"B","182.56"
"B","112.36"
"B","178.86"
"B","58.08"
"B","132.79"
"B","110.87"
"B","205.45"
"B","159.48"
"B","103.7"
"B","68.35"
"B","81.86"
"B","144.81"
"B","115.53"
"B","73.4"
"B","90.48"
"B","125.45"
"B","34.95"
"B","114.46"
"B","65.18"
"B","112.81"
"B","78.61"
"B","111.72"
"B","88.47"
"B","72.75"
"B","60.39"
"B","159.53"
"B","159.67"
"B","115.12"
"B","65.47"
"B","167.48"
"B","192.12"
"B","98.87"
"B","99.93"
"B","140.88"
"B","100.51"
"B","93.47"
"B","137.91"
"B","140.64"
"B","123.41"
"B","135.56"
"B","167.77"
"B","100.95"
"B","131.55"
"B","126"
"B","86.98"
"B","76.07"
"B","68.67"
"B","165.36"
"B","141.71"
"B","123.3"
"B","134.08"
"B","194.03"
"B","130.32"
"B","141.83"
"B","99.85"
"B","97.78"
"B","149.69"
"B","116.56"
"B","93.72"
"B","65.63"
"B","169.3"
"B","76.96"
"B","90.29"
"B","133.79"
"B","149.14"
"B","164.01"
"B","151.54"
"B","54.19"
"B","121.23"
"B","137.43"
"B","133.71"
"B","109.43"
"B","157.51"
"B","115.5"
"B","13.86"
"B","147.6"
"B","159.92"
"B","140.12"
"B","122.07"
"B","112.87"
"B","48.83"
"B","99.5"
"B","82.3"
"B","159.61"
"B","120.92"
"B","85.14"
"B","141.94"
"B","59.74"
"B","85.05"
"B","83.48"
"B","121.95"
"B","109.65"
"B","88.02"
"B","98.72"
"B","171.75"
"B","100.23"
"B","88.93"
"B","115.11"
"B","76.88"
"B","84.83"
"B","139.84"
"B","99.15"
"B","70.11"
"B","52.64"
"B","121.56"
"B","113.94"
"B","87.78"
"B","70.24"
"B","93.39"
"B","110.57"
"B","0"
"B","136.04"
"B","93.69"
"B","164.65"
"B","175.25"
"B","120.57"
"B","151.84"
"B","118.42"
"B","141.79"
"B","69.91"
"B","146.44"
"B","43.93"
"B","68.6"
"B","90.32"
"B","163.59"
"B","107.12"
"B","106.14"
"B","107.74"
"B","154.99"
"B","37.31"
"B","147.3"
"B","69.49"
"B","161.29"
"B","134.9"
"B","83.48"
"B","69.48"
"B","63.87"
"B","37.45"
"B","114.4"
"B","181.62"
"B","108.5"
"B","134.49"
"B","95.52"
"B","102.15"
"B","82.21"
"B","123.57"
"B","124.69"
"B","21.21"
"B","116.29"
"B","108.03"
"B","74.28"
"B","100.02"
"B","137.56"
"B","28.8"
"B","53.94"
"B","64.99"
"B","123.21"
"B","61.88"
"B","186.76"
"B","72.75"
"B","156.74"
"B","77.29"
"B","79.64"
"B","112.78"
"B","126.59"
"B","66.31"
"B","185.97"
"B","83.33"
"B","61.2"
"B","111.63"
"B","123.92"
"B","82.34"
"B","92.11"
"B","133.32"
"B","88.85"
"B","104.27"
"B","71.27"
"B","101.88"
"B","96"
"B","112.76"
"B","100.43"
"B","134.06"
"B","123.83"
"B","184.06"
"B","139.91"
"B","60.5"
"B","126.02"
"B","112.17"
"B","166.95"
"B","143.37"
"B","111.93"
"B","68.54"
"B","117.17"
"B","48"
"B","116.14"
"B","129.48"
"B","94.2"
"B","81.13"
"B","90.92"
"B","79.35"
"B","82.69"
"B","64.22"
"B","84.65"
"B","81.98"
"B","115.65"
"B","126.94"
"B","133.21"
"B","41.15"
"B","87.92"
"B","124.52"
"B","102.8"
"B","101.57"
"B","65.49"
"B","60.63"
"B","167.48"
"B","109.65"
"B","132.88"
"B","93.69"
"B","79.59"
"B","136.12"
"B","98.93"
"B","66.75"
"B","143.02"
"B","86.9"
"B","87.48"
"B","158.06"
"B","72.06"
"B","103.74"
"B","32.86"
"B","78.76"
"B","116.49"
"B","168.03"
"B","110.88"
"B","49.8"
"B","163.78"
"B","118.82"
"B","128.69"
"B","115.29"
"B","115.67"
"B","114.02"
"B","112.07"
"B","117.66"
"B","141.86"
"B","130.34"
"B","130.5"
"B","112.21"
"B","155.55"
"B","39.66"
"B","160.06"
"B","61.91"
"B","90.26"
"B","120.84"
"B","70.96"
"B","131.49"
"B","156.94"
"B","137.5"
"B","187.77"
"B","79.58"
"B","118.04"
"B","179.73"
"B","107.8"
"B","167.13"
"B","92.16"
"B","51.01"
"B","138.04"
"B","159.14"
"B","104.58"
"B","146.27"
"B","54.93"
"B","147.08"
"B","109.48"
"B","76.44"
"B","64.8"
"B","167.67"
"B","112.98"
"B","153.3"
"B","136.72"
"B","109.26"
"B","55.6"
"B","86.19"
"B","71.03"
"B","121.06"
"B","64.84"
"B","96.8"
"B","78.88"
"B","113.6"
"B","150.54"
"B","126.55"
"B","198.78"
"B","76.23"
"B","85.56"
"B","105.21"
"B","105.27"
"B","111.04"
"B","117.35"
"B","74.26"
"B","111.51"
"B","208.01"
"B","105.08"
"B","11.48"
"B","145.31"
"B","68.65"
"B","108.85"
"B","99.29"
"B","118.57"
"B","153.3"
"B","52.45"
"B","74.88"
"B","117.39"
"B","166.24"
"B","190.78"
"B","115.16"
"B","102.41"
"B","138.92"
"B","100.24"
"B","106.2"
"B","172.2"
"B","161.26"
"B","106.98"
"B","101.2"
"B","202.7"
"B","108.77"
"B","63.59"
"B","99.91"
"B","89.64"
"B","46.13"
"B","66.23"
"B","121.97"
"B","87.63"
"B","147.36"
"B","156.35"
"B","138.24"
"B","60.56"
"B","122.58"
"B","109.3"
"B","139.59"
"B","97.73"
"B","95.81"
"B","134.32"
"B","136.45"
"B","66.94"
"B","62"
"B","120.28"
"B","110.29"
"B","102.17"
"B","66.63"
"B","174.71"
"B","112.14"
"B","96.96"
"B","108.67"
"B","109.26"
"B","55.46"
"B","124.36"
"B","107.94"
"B","113.11"
"B","131.94"
"B","148.1"
"B","66.41"
"B","76.89"
"B","98.21"
"B","80.55"
"B","176.76"
"B","50.14"
"B","54.83"
"B","0"
"B","140.41"
"B","94.22"
"B","150.62"
"B","95.69"
"B","84.61"
"B","33.95"
"B","84.1"
"B","121.74"
"B","91.06"
"B","123.84"
"B","149.08"
"B","97.77"
"B","161.87"
"B","111.31"
"B","43.77"
"B","108.49"
"B","168.45"
"B","98.59"
"B","126.52"
"B","132.87"
"B","82.18"
"B","105.75"
"B","61.84"
"B","72.09"
"B","156.33"
"B","103.87"
"B","107.98"
"B","68.39"
"B","101.54"
"B","162.68"
"B","90.65"
"B","80.87"
"B","146.82"
"B","138.94"
"B","166.56"
"B","65.39"
"B","198.97"
"B","78.29"
"B","122.49"
"B","86.78"
"B","126.09"
"B","109.24"
"B","150.16"
"B","137.41"
"B","115.08"
"B","77.49"
"B","124.98"
"B","114.34"
"B","106.17"
"B","83.28"
"B","70.67"
"B","67.34"
"B","86.07"
"B","86.18"
"B","118.25"
"B","163.2"
"B","90.76"
"B","170.28"
"B","52.84"
"B","79.27"
"B","149.25"
"B","43.47"
"B","177.21"
"B","50.91"
"B","121"
"B","59.45"
"B","88.78"
"B","131.76"
"B","164.21"
"B","150.38"
"B","164.61"
"B","69.69"
"B","128"
"B","97.17"
"B","94.62"
"B","139.23"
"B","108.59"
"B","147.94"
"B","46.84"
"B","113.26"
"B","107.89"
"B","73.44"
"B","100.03"
"B","90.56"
"B","53.89"
"B","126.8"
"B","75.44"
"B","122.34"
"B","182.12"
"B","137.67"
"B","163.98"
"B","171.76"
"B","153.15"
"B","50.25"
"B","124.3"
"B","134.54"
"B","88.47"
"B","6.38"
"B","163.71"
"B","76.58"
"B","103.41"
"B","98.88"
"B","108.39"
"B","92.78"
"B","161.83"
"B","74.61"
"B","160.17"
"B","132.53"
"B","47.02"
"B","19.57"
"B","51.59"
"B","97.73"
"B","168.83"
"B","93.53"
"B","95.84"
"B","28.94"
"B","111.88"
"B","104.36"
"B","79.83"
